Time,phi,theta,psi
20.67,-0.0011512534367583663,-0.0012452551950741242,0.20616960761350706
20.671,-0.0011511167593571978,-0.0012414287604793905,0.20629066204067728
20.672,-0.0011508499831516666,-0.0012374894991877827,0.20641192969969405
20.673000000000002,-0.001150457721823609,-0.0012334486238139153,0.20653341283477886
20.674,-0.001149946075307476,-0.0012293184172254001,0.20665511120792074
20.675,-0.0011493225508622397,-0.0012251120746313848,0.20677701758354913
20.676,-0.0011486014173123069,-0.001220852355692692,0.20689912981356795
20.677,-0.001147792523433924,-0.0012165534466612726,0.20702143994642697
20.678,-0.0011469068184440016,-0.001212229925074304,0.2071439374801557
20.679,-0.0011459562163663225,-0.0012078965783672846,0.20726660943368683
20.68,-0.001144953449109345,-0.0012035682235342904,0.2073894404543565
20.681,-0.0011439119101653097,-0.0011992595298095932,0.20751241296127204
20.682,-0.001142845490904684,-0.0011949848461967338,0.20763550732362107
20.683,-0.001141768411475465,-0.0011907580355114966,0.20775870207235814
20.684,-0.001140695048327503,-0.0011865923164560144,0.20788197414306475
20.685,-0.0011396397530545244,-0.001182500122224317,0.2080052929540752
20.686,-0.001138622256093306,-0.0011784954895255328,0.20812863745422827
20.687,-0.0011376561786028616,-0.0011745887767244945,0.20825198150166294
20.688,-0.0011367546193561003,-0.0011707891741916665,0.20837529857807494
20.689,-0.0011359299940958889,-0.001167104604157032,0.20849856213488066
20.69,-0.001135193882867846,-0.001163541634964016,0.2086217459458432
20.691,-0.0011345568869670555,-0.0011601054104479758,0.20874482446079676
20.692,-0.001134028497042291,-0.001156799595078084,0.20886777315501556
20.693,-0.0011336169738015683,-0.001153626335431035,0.2089905688688263
20.694,-0.0011333292426556243,-0.0011505862384659782,0.20911319013220983
20.695,-0.0011331708064391214,-0.0011476783641808375,0.20923561999625895
20.696,-0.0011331427043195898,-0.0011448905510740293,0.2093578392312678
20.697,-0.0011332475108904174,-0.0011422191577019625,0.2094798331384895
20.698,-0.001133486192183674,-0.0011396590721026723,0.20960158976894622
20.699,-0.0011338580861860994,-0.0011372037784935785,0.20972310010775974
20.7,-0.001134360902653339,-0.0011348454410073927,0.209844358220575
20.701,-0.0011349907424894304,-0.0011325750038368998,0.20996536136032298
20.702,-0.001135742136748238,-0.0011303823069324093,0.2100861100332198
20.703,-0.0011366081050890149,-0.0011282562161460952,0.2102066080235283
20.704,-0.0011375802332813042,-0.0011261847664481017,0.21032686237721443
20.705,-0.0011386487825098923,-0.0011241553030862939,0.21044689526278995
20.706,-0.0011397950769195498,-0.00112214295287405,0.2105667111298066
20.707,-0.0011410073024535295,-0.0011201345839599863,0.21068632630039327
20.708,-0.0011422726785757639,-0.0011181168889669024,0.21080575991242584
20.709,-0.0011435776180998196,-0.0011160765667321826,0.21092503371676474
20.71,-0.0011449078984172817,-0.0011140005041025969,0.2110441718434595
20.711,-0.0011462488420099955,-0.0011118759551205226,0.2111632005396572
20.712,-0.0011475855039480697,-0.0011096907149215074,0.21128214788209232
20.713,-0.0011489028639251923,-0.001107433285701509,0.2114010434671483
20.714,-0.0011501860202679935,-0.001105093032208515,0.21151991808156093
20.715,-0.0011514203898993019,-0.0011026603174864036,0.211638809367222
20.716,-0.0011525855396031918,-0.0011001228710634248,0.21175774501907219
20.717,-0.0011536682675156204,-0.0010974735497901733,0.2118767573140298
20.718,-0.0011546562278210522,-0.001094706548890656,0.21199587827410077
20.719,-0.0011555380963785703,-0.0010918174743959064,0.2121151392871697
20.72,-0.0011563037228695028,-0.0010888033945839481,0.2122345707281559
20.721,-0.0011569442673310892,-0.0010856628698987514,0.2123542015841629
20.722,-0.0011574523191793967,-0.0010823959611938605,0.21247405908737982
20.723,-0.0011578219970979839,-0.0010790042165571556,0.21259416835962858
20.724,-0.001158049028468463,-0.001075490637318044,0.21271455207259052
20.725,-0.0011581308042581983,-0.001071859627581162,0.21283522726456797
20.726,-0.0011580695054875239,-0.0010681235115421739,0.21295621297110648
20.727,-0.00115786582438149,-0.0010642890292174023,0.2130775227145064
20.728,-0.0011575221665971029,-0.0010603640635962197,0.2131991664408581
20.729,-0.0011570426199575801,-0.001056357522363438,0.21332115032188853
20.73,-0.0011564329017147526,-0.001052279208456186,0.21344347659808866
20.731,-0.0011557002852895326,-0.0010481396816455213,0.21356614346699646
20.732,-0.0011548535077081144,-0.0010439501133745477,0.2136891450201396
20.733,-0.0011539026591869015,-0.001039722137066823,0.21381247123165842
20.734,-0.0011528590565205886,-0.001035467696057779,0.21393610800101914
20.735,-0.0011517350906972347,-0.001031198904013264,0.2140600262087227
20.736,-0.0011505516112292637,-0.0010269342942403892,0.21418421195100015
20.737000000000002,-0.001149322453233878,-0.0010226856074986301,0.21430863969369943
20.738,-0.0011480620585111036,-0.0010184643106947444,0.2144332805564235
20.739,-0.0011467852967949675,-0.0010142814608760098,0.21455810263405273
20.74,-0.001145507282984702,-0.0010101475769430657,0.21468307136822415
20.741,-0.0011442431924691297,-0.0010060725201845866,0.21480814996434117
20.742,-0.001143008076617888,-0.0010020653845834726,0.21493329984863216
20.743,-0.0011418166804586585,-0.0009981343976954715,0.21505848115881626
20.744,-0.00114068326449469,-0.0009942868327592613,0.2151836532610888
20.745,-0.001139621429106434,-0.0009905289366463066,0.21530877179797692
20.746,-0.0011386465231945798,-0.0009868631723011223,0.2154337985426081
20.747,-0.0011377702882324507,-0.00098329364092975,0.21555869375132658
20.748,-0.0011370033446447333,-0.0009798232542663765,0.21568341907838057
20.749,-0.001136355060439881,-0.0009764537095535708,0.21580793809915633
20.75,-0.0011358334340754723,-0.0009731854778736171,0.21593221680826002
20.751,-0.0011354449928874257,-0.0009700178059528497,0.21605622408454078
20.752,-0.0011351947082947986,-0.0009669487314973857,0.21617993211588482
20.753,-0.0011350859288626882,-0.0009639751120376072,0.21630331677750406
20.754,-0.0011351203321591401,-0.0009610926671796971,0.21642635795845147
20.755,-0.0011352979003340872,-0.0009582960291987241,0.2165490441487617
20.756,-0.00113561053948841,-0.0009555682703070723,0.21667136056551203
20.757,-0.001136055063349322,-0.0009529024260888086,0.21679330050597237
20.758,-0.0011366266038337766,-0.0009502906745844086,0.21691486201384205
20.759,-0.001137318665853816,-0.0009477244412074981,0.217036047907403
20.76,-0.001138123202598004,-0.00094519451356323,0.2171568657472881
20.761,-0.0011390307106847347,-0.0009426911649581537,0.21727732774593153
20.762,-0.0011400303443070668,-0.0009402042851913706,0.21739745062147176
20.763,-0.001141110047207546,-0.0009377235170504594,0.2175172553994606
20.764,-0.001142256701042913,-0.000935238396751803,0.2176367671661618
20.765,-0.0011434563010430652,-0.0009327384810193795,0.21775602829643956
20.766,-0.0011446854704463764,-0.0009302051945760947,0.21787506098892506
20.767,-0.00114592921107588,-0.000927628861434826,0.2179939006294327
20.768,-0.0011471721686128634,-0.0009250002557135151,0.21811258528885702
20.769,-0.0011483988344505186,-0.0009223107328286684,0.21823115529701365
20.77,-0.0011495937502972197,-0.0009195523521146054,0.21834965279341267
20.771,-0.0011507417127051387,-0.0009167179888891486,0.21846812125904927
20.772,-0.0011518279746598591,-0.0009138014341647516,0.21858660503319027
20.773,-0.0011528384413785108,-0.0009107974803810315,0.2187051488190417
20.774,-0.0011537598575248487,-0.0009077019918004581,0.21882379718213876
20.775,-0.001154579990112445,-0.0009045119496475795,0.2189426017293471
20.776,-0.0011552845288890952,-0.0009012258090450587,0.21906159971852399
20.777,-0.0011558638304432337,-0.0008978428922663539,0.21918083233640995
20.778,-0.0011563097030872437,-0.0008943637100873314,0.21930033862859694
20.779,-0.0011566155155631863,-0.0008907899451280343,0.21942015501946385
20.78,-0.0011567762843371944,-0.0008871244179953219,0.21954031484996323
20.781,-0.0011567887383928898,-0.0008833710370708125,0.21966084793827523
20.782,-0.001156651360801421,-0.0008795347330807779,0.21978178016862426
20.783,-0.0011563644067161126,-0.0008756213798273293,0.21990313311381168
20.784,-0.001155929897809558,-0.0008716377026782851,0.22002492369721216
20.785,-0.0011553515855801438,-0.0008675911872138009,0.22014715475453409
20.786,-0.0011546409915073942,-0.0008634960632640798,0.22026983990275445
20.787,-0.0011538049531810714,-0.0008593607504374656,0.22039298056840967
20.788,-0.001152851839180311,-0.0008551940764260912,0.22051657267580763
20.789,-0.0011517914374343722,-0.000851005152408657,0.22064060659229784
20.79,-0.0011506348268048752,-0.0008468032477151333,0.2207650671451275
20.791,-0.001149394233829823,-0.0008425976655892509,0.22088993371315374
20.792,-0.0011480828766947389,-0.0008383976217540834,0.22101518039557091
20.793,-0.001146714798579644,-0.0008342121273461345,0.22114077625851708
20.794,-0.001145304692576208,-0.0008300498776059317,0.22126668565897115
20.795,-0.0011438677076135199,-0.0008259191652997266,0.22139285319351842
20.796,-0.0011424262404252114,-0.0008218298788320588,0.22151924617035798
20.797,-0.001140995594324351,-0.0008177890912866026,0.22164581744859418
20.798000000000002,-0.0011395909901338087,-0.0008138031977447113,0.22177251718000315
20.799,-0.001138227380759793,-0.0008098778473735191,0.22189929345644832
20.8,-0.0011369192699366355,-0.0008060178858650957,0.22202609299749373
20.801,-0.0011356805369930208,-0.0008022273084458131,0.22215286186706915
20.802,-0.0011345242694018516,-0.0007985092235831548,0.22227954620718637
20.803,-0.001133462604789937,-0.0007948658274077314,0.22240609297615663
20.804,-0.0011325065839980105,-0.0007912983888069824,0.22253245067855315
20.805,-0.001131666013813969,-0.0007878072492955024,0.22265856639656853
20.806,-0.0011309483249601368,-0.000784385840607138,0.22278439616500287
20.807,-0.0011303605843505406,-0.0007810328715778247,0.22290989720053933
20.808,-0.001129908304314515,-0.0007777461580469325,0.22303503087092116
20.809,-0.001129595371665547,-0.0007745226593058874,0.22315976321027395
20.81,-0.0011294239955083822,-0.0007713585239019771,0.22328406536354253
20.811,-0.0011293946746132708,-0.0007682491444294115,0.22340791395440898
20.812,-0.0011295061850164936,-0.0007651892208651034,0.22353129137280156
20.813,-0.0011297555883134152,-0.0007621728319453513,0.22365418597983477
20.814,-0.0011301382608950002,-0.0007591935139856787,0.2237765922296951
20.815,-0.0011306479547519798,-0.0007562443306787792,0.2238985247082731
20.816,-0.0011312679806817101,-0.0007533088624631645,0.22401997949443464
20.817,-0.0011319893531023745,-0.0007503798437313858,0.22414096921889692
20.818,-0.0011328017038743719,-0.0007474498296806686,0.22426151231868374
20.819,-0.0011336934129238974,-0.0007445113012227722,0.22438163278401949
20.82,-0.001134651755815931,-0.0007415567713382476,0.224501359844595
20.821,-0.0011356630665713713,-0.0007385788914775482,0.22462072760129959
20.822,-0.0011367129137496471,-0.0007355705565457171,0.22473977460960284
20.823,-0.0011377862875671118,-0.0007325250069314393,0.22485854342070585
20.824,-0.0011388677955986944,-0.0007294359260365813,0.22497708008638265
20.825,-0.0011399418758111207,-0.0007262975139563643,0.22509544929529943
20.826,-0.0011409853065849603,-0.0007231000201171067,0.22521369093386492
20.827,-0.001141983009651066,-0.000719839117290233,0.2253318583574929
20.828,-0.0011429203300038814,-0.000716511236935391,0.22545000619531266
20.829,-0.0011437832343079307,-0.0007131136228732959,0.22556818974922527
20.83,-0.0011445585007334486,-0.000709644372392626,0.22568646438534185
20.831,-0.0011452338974534165,-0.0007061024640595548,0.22580488492180567
20.832,-0.0011457983472051433,-0.0007024877717367595,0.22592350501698497
20.833,-0.0011462420755397275,-0.0006988010645783138,0.22604237656212361
20.834,-0.0011465567406497845,-0.000695043993035771,0.22616154908275193
20.835,-0.001146735544535079,-0.0006912190586447764,0.22628107141997622
20.836,-0.0011467741285324951,-0.000687332473194413,0.22640098521758215
20.837,-0.0011466689777947776,-0.000683388217584735,0.22652132952831083
20.838,-0.0011464183193073086,-0.000679390973720384,0.2266421388208413
20.839,-0.0011460221396957996,-0.0006753460498429842,0.22676344250131072
20.84,-0.001145482179201011,-0.0006712592972639708,0.22688526447810428
20.841,-0.0011448019022593148,-0.0006671370200688198,0.22700762277715808
20.842,-0.0011439864454880053,-0.000662985879441802,0.2271305292152254
20.843,-0.0011430425442029676,-0.0006588127943276678,0.22725398913858535
20.844,-0.0011419784388907851,-0.000654624840156881,0.2273780012344857
20.845,-0.0011408037541801638,-0.0006504291633053771,0.22750254342785975
20.846,-0.001139537208915853,-0.0006462364701720347,0.22762761089728586
20.847,-0.0011381905231827682,-0.0006420535507829506,0.22775318204489556
20.848,-0.001136776393081157,-0.0006378869660483844,0.2278792287148449
20.849,-0.001135308325695095,-0.0006337429610838718,0.22800571645319223
20.85,-0.001133800466281913,-0.0006296273852253176,0.22813260486493647
20.851,-0.001132267419912174,-0.0006255456196799791,0.22825984806657068
20.852,-0.0011307240697467093,-0.000621502513568295,0.22838739523033497
20.853,-0.0011291853940693418,-0.0006175023289407555,0.22851519121412225
20.854,-0.0011276662841061505,-0.0006135486951726055,0.22864317726878086
20.855,-0.0011261813531761964,-0.0006096445941998763,0.22877127310027015
20.856,-0.0011247492096104529,-0.000605790377645743,0.22889942834645993
20.857,-0.0011233833163935723,-0.0006019876637497479,0.22902757815421396
20.858,-0.0011220963662871477,-0.0005982373487396497,0.22915565744158403
20.859,-0.0011209001295018717,-0.0005945396091375788,0.22928360180824722
20.86,-0.0011198053123541792,-0.0005908939128813628,0.22941134843893402
20.861,-0.0011188214282758784,-0.000587299038830924,0.22953883698342506
20.862000000000002,-0.0011179566824629872,-0.0005837531041632538,0.22966601039729023
20.863,-0.0011172178713707058,-0.0005802535991288327,0.2297928157286019
20.864,-0.0011166102981747844,-0.0005767974286203792,0.22991920483733458
20.865,-0.001116137708716099,-0.0005733809533001732,0.23004514107168192
20.866,-0.001115797312674534,-0.0005699925163913377,0.2301705829245663
20.867,-0.0011155897963498916,-0.0005666278268214864,0.23029550011906108
20.868,-0.0011155141769408532,-0.0005632822200709597,0.2304198692123533
20.869,-0.001115567811580021,-0.0005599507259783643,0.23054367385156987
20.87,-0.001115746426577978,-0.0005566281396942596,0.23066690492657976
20.871,-0.0011160441669058468,-0.0005533090951055364,0.230789560621626
20.872,-0.0011164536656984648,-0.0005499881400112816,0.23091164636946154
20.873,-0.0011169661332929607,-0.0005466598122954025,0.23103317471318488
20.874,-0.00111757146503494,-0.0005433187162944275,0.23115416508217967
20.875,-0.0011182583760300294,-0.0005399595795019252,0.23127466054510296
20.876,-0.0011190048784614733,-0.0005365714778635677,0.23139468050157463
20.877,-0.0011197980609653146,-0.0005331498434519855,0.23151426295740563
20.878,-0.00112062427404122,-0.0005296904609957132,0.23163345121877527
20.879,-0.001121469312105174,-0.0005261895327659527,0.23175229335362688
20.88,-0.0011223186037621147,-0.0005226437379279858,0.2318708416133884
